epoch,loss,lr,val_loss
57,0.0377593975092,0.0003000000142492354,0.0293286339425
58,0.038099898812,0.0003000000142492354,0.0300334705872
59,0.037922381513,0.0003000000142492354,0.0292311234504
60,0.0378400544105,0.0003000000142492354,0.0291280636941
61,0.037580318537,0.0003000000142492354,0.0296815712923
62,0.037528418427,0.0003000000142492354,0.0295338653359
63,0.0375982079384,0.0003000000142492354,0.0290423939292
64,0.0376922538391,0.0003000000142492354,0.0294846066837
65,0.0377970422212,0.0003000000142492354,0.0295852013574
66,0.0378982054825,0.0003000000142492354,0.0292855097578
67,0.0375726538142,0.0003000000142492354,0.0291803949523
68,0.0375755082448,0.0003000000142492354,0.0294907184452
69,0.0376259531044,0.0003000000142492354,0.0295823254648
70,0.0376463459559,0.0003000000142492354,0.02888740257
71,0.0377128388593,0.0003000000142492354,0.0296674751193
72,0.0372112505965,0.0003000000142492354,0.0298994596906
73,0.0374718831403,0.0003000000142492354,0.0296152799973
74,0.0376576350483,0.0003000000142492354,0.0292684733333
75,0.0374602562652,0.0003000000142492354,0.0300725121208
76,0.0376196371384,0.0003000000142492354,0.0293512651326
77,0.0379228707867,0.0003000000142492354,0.0296296329928
78,0.0375861465595,0.0003000000142492354,0.0297578998045
79,0.037654624728,0.0003000000142492354,0.0294154224633
80,0.0373916057371,0.0003000000142492354,0.029447582089
81,0.0376205672964,0.0003000000142492354,0.0294439298321
82,0.0376109516726,0.0003000000142492354,0.0300580038762
83,0.0377322429966,0.0003000000142492354,0.0304837181901
84,0.0375582842506,0.0003000000142492354,0.0295778603671
85,0.0374774587157,0.0003000000142492354,0.0294372032235
86,0.0375825447437,0.0003000000142492354,0.0294571875303
87,0.0376777554596,0.0003000000142492354,0.0293456404276
88,0.0374330056647,0.0003000000142492354,0.0290588582483
89,0.0377064908524,0.0003000000142492354,0.02925877921
90,0.0377475875887,0.0003000000142492354,0.0295261862487
91,0.0376933623717,0.0003000000142492354,0.0296952616044
92,0.0371052632154,0.0003000000142492354,0.0293811510202
93,0.0370742940787,0.0003000000142492354,0.0289712200068
94,0.036994823109,0.0003000000142492354,0.029395613317
95,0.0372165448658,0.0003000000142492354,0.0292101455059
96,0.0372508474842,0.0003000000142492354,0.0291144562329
97,0.0373493122087,0.0003000000142492354,0.0293439830199
98,0.0374285639026,0.0003000000142492354,0.0294955746801
99,0.0374543447019,0.0003000000142492354,0.0295275669747
100,0.0373411774163,2.9999999242136255e-05,0.0294673501034
101,0.0370051253636,2.9999999242136255e-05,0.029326160557
102,0.0370988735569,2.9999999242136255e-05,0.0293979489945
103,0.0372142830943,2.9999999242136255e-05,0.0293995780203
104,0.037518525464,2.9999999242136255e-05,0.0293742824177
105,0.0370623438467,2.9999999242136255e-05,0.0292651738955
106,0.0369899884944,2.9999999242136255e-05,0.0296527667846
107,0.0374782837576,2.9999999242136255e-05,0.0292819275349
108,0.0372246779986,2.9999999242136255e-05,0.0292106727584
109,0.0374899736801,2.9999999242136255e-05,0.029274741111
110,0.0373636377531,2.9999999242136255e-05,0.028761970089
111,0.0374072255188,2.9999999242136255e-05,0.0291122865717
112,0.0371253419708,2.9999999242136255e-05,0.0293497850496
113,0.0373648045107,2.9999999242136255e-05,0.0291606120455
114,0.0371044135671,2.9999999242136255e-05,0.0293874120995
115,0.0373774164554,2.9999999242136255e-05,0.0291264321357
116,0.0371970062864,2.9999999242136255e-05,0.0293549114683
117,0.0369153325756,2.9999999242136255e-05,0.0294259770811
118,0.0372125272632,2.9999999242136255e-05,0.0294560339576
119,0.0369706489493,2.9999999242136255e-05,0.0291613179555
120,0.0373303294415,2.9999999242136255e-05,0.0292509751564
121,0.0370173128341,2.9999999242136255e-05,0.0292085384387
122,0.037224288399,2.9999999242136255e-05,0.0292599524849
123,0.0376360370276,2.9999999242136255e-05,0.0293391432282
124,0.0370622996018,2.9999999242136255e-05,0.0291499205492
125,0.0372604483423,2.9999999242136255e-05,0.0293112055817
126,0.0368970448985,2.9999999242136255e-05,0.0294966838782
127,0.0369948233629,2.9999999242136255e-05,0.0292905137911
128,0.0369525022346,2.9999999242136255e-05,0.0293799992087
129,0.0372140889691,2.9999999242136255e-05,0.0292779150477
130,0.0370444488928,2.9999999242136255e-05,0.0294213493305
131,0.0371540024442,2.9999999242136255e-05,0.0291614257016
132,0.0370312997023,2.9999999242136255e-05,0.0291870596774
133,0.037262446085,2.9999999242136255e-05,0.0293046143364
134,0.0371378510505,2.9999999242136255e-05,0.0292231439059
135,0.0367881890682,2.9999999242136255e-05,0.0295364305041
136,0.0371829627171,2.9999999242136255e-05,0.0292525190781
137,0.0375154633111,2.9999999242136255e-05,0.0290481494229
138,0.0370487565019,2.9999999242136255e-05,0.0291318121362
139,0.0372112106838,2.9999999242136255e-05,0.0294428138224
140,0.0373674158778,2.9999999242136255e-05,0.0291991094904
141,0.0370214543029,2.9999999242136255e-05,0.0294870904371
142,0.0369866726767,2.9999999242136255e-05,0.0292795625234
143,0.0374328359898,2.9999999242136255e-05,0.029781560094
144,0.0373364145503,2.9999999242136255e-05,0.0295307253919
145,0.0368229368093,2.9999999242136255e-05,0.0293744576448
146,0.037261671321,2.9999999242136255e-05,0.0292264504992
147,0.037352719008,2.9999999242136255e-05,0.0290916875702
148,0.03695987848,2.9999999242136255e-05,0.0291730058779
149,0.0375089870957,2.9999999242136255e-05,0.0294737378022
150,0.0374456965094,3.000000106112566e-06,0.029113679412
151,0.0371109896676,3.000000106112566e-06,0.0293664157198
152,0.0366634520557,3.000000106112566e-06,0.0293576183032
153,0.0367976319778,3.000000106112566e-06,0.0296142172964
154,0.0368142201939,3.000000106112566e-06,0.0294594612501
155,0.0369499401605,3.000000106112566e-06,0.0293705565101
156,0.0372984080778,3.000000106112566e-06,0.0292157572538
157,0.0371383057101,3.000000106112566e-06,0.0294483170423
158,0.037179383111,3.000000106112566e-06,0.0294838362214
159,0.03717847368,3.000000106112566e-06,0.0293819296229
160,0.0372809575124,3.000000106112566e-06,0.0295961773051
161,0.0370172146706,3.000000106112566e-06,0.0293842280057
162,0.0369569421646,3.000000106112566e-06,0.0294363120024
163,0.0370676992494,3.000000106112566e-06,0.0287326758271
164,0.037344213749,3.000000106112566e-06,0.0297028044256
165,0.0373495277014,3.000000106112566e-06,0.0291899734981
166,0.0372982736062,3.000000106112566e-06,0.0293409858419
167,0.0368340861225,3.000000106112566e-06,0.0293041495785
168,0.0373109821716,3.000000106112566e-06,0.0292747339736
169,0.0372966639196,3.000000106112566e-06,0.0292524070495
170,0.0369924905964,3.000000106112566e-06,0.0290855047999
171,0.0377268353005,3.000000106112566e-06,0.0295821081489
172,0.0373046362258,3.000000106112566e-06,0.0297228375447
173,0.0373501512876,3.000000106112566e-06,0.0292497955287
174,0.0369700515002,3.000000106112566e-06,0.0291218655186
175,0.036980887291,3.000000106112566e-06,0.0291414333806
176,0.0370713223829,3.000000106112566e-06,0.0292584334432
177,0.037438775275,3.000000106112566e-06,0.0294511625611
178,0.0370794138069,3.000000106112566e-06,0.0294800139199
179,0.0367976411696,3.000000106112566e-06,0.0289916616078
180,0.0367725139133,3.000000106112566e-06,0.0291877680772
181,0.0370554280178,3.000000106112566e-06,0.0293572030688
182,0.0371969676215,3.000000106112566e-06,0.0291853795059
183,0.0370244736953,3.000000106112566e-06,0.0291583569583
184,0.0368999252929,3.000000106112566e-06,0.0290120582077
185,0.0368641658921,3.000000106112566e-06,0.029484210407
186,0.0375330071567,3.000000106112566e-06,0.0294852105978
187,0.0371362619704,3.000000106112566e-06,0.0293823099268
188,0.0371666745906,3.000000106112566e-06,0.0296628318849
189,0.0371316417992,3.000000106112566e-06,0.0290606270294
190,0.0370220752235,3.000000106112566e-06,0.0291643078914
191,0.0370040118574,3.000000106112566e-06,0.0291256113898
192,0.0367246150115,3.000000106112566e-06,0.0294061781093
193,0.0369369906048,3.000000106112566e-06,0.0291193200526
194,0.0369972176151,3.000000106112566e-06,0.0293785533735
195,0.0371512318786,3.000000106112566e-06,0.029246659153
196,0.0370996258339,3.000000106112566e-06,0.0294815107002
197,0.0376998357506,3.000000106112566e-06,0.0294133879529
198,0.0366580141128,3.000000106112566e-06,0.0293425577039
199,0.0373466623673,3.000000106112566e-06,0.0294316245113
200,0.036889428801,3.000000106112566e-07,0.02901363175
201,0.0371968088942,3.000000106112566e-07,0.029011740612
202,0.0370440667557,3.000000106112566e-07,0.0294367558841
203,0.0372104054926,3.000000106112566e-07,0.0293965378946
204,0.0373258721513,3.000000106112566e-07,0.0293280778709
205,0.0374756284877,3.000000106112566e-07,0.0296291679093
206,0.0368855092796,3.000000106112566e-07,0.0292100156642
207,0.0371878230698,3.000000106112566e-07,0.0292414695084
208,0.0368830781294,3.000000106112566e-07,0.0291825066343
209,0.037426226463,3.000000106112566e-07,0.0289360210064
210,0.0370135214334,3.000000106112566e-07,0.0293788884057
211,0.0368625646675,3.000000106112566e-07,0.0293794620602
212,0.0370603032911,3.000000106112566e-07,0.0291681406569
213,0.0369712038562,3.000000106112566e-07,0.0295817519182
214,0.0368857991545,3.000000106112566e-07,0.0292006507083
215,0.0370780032118,3.000000106112566e-07,0.0293616085429
216,0.037280188028,3.000000106112566e-07,0.0290248913224
217,0.0370202177634,3.000000106112566e-07,0.0291528691032
218,0.0369713860467,3.000000106112566e-07,0.0293698629195
219,0.0373864522176,3.000000106112566e-07,0.0290759377898
220,0.0371630581741,3.000000106112566e-07,0.0290735348302
221,0.0371177595088,3.000000106112566e-07,0.0294182182811
222,0.037471328881,3.000000106112566e-07,0.0289849076875
223,0.0371581750803,3.000000106112566e-07,0.0289960373232
224,0.0375162495708,3.000000106112566e-07,0.029266503049
225,0.0371282640707,3.000000106112566e-07,0.0295995848495
226,0.0370337403753,3.000000106112566e-07,0.0293337806021
227,0.0371056821062,3.000000106112566e-07,0.0295398076411
228,0.0373097463495,3.000000106112566e-07,0.0293564006621
229,0.036996111174,3.000000106112566e-07,0.0288764905528
230,0.0371219437306,3.000000106112566e-07,0.0294587890855
231,0.0368824541331,3.000000106112566e-07,0.0290519578976
232,0.0374629546322,3.000000106112566e-07,0.0292833994544
233,0.037126705946,3.000000106112566e-07,0.0292505581673
234,0.0373270045769,3.000000106112566e-07,0.0291115938142
235,0.03743403944,3.000000106112566e-07,0.0292622310407
236,0.037150666098,3.000000106112566e-07,0.0293031683799
237,0.0372053518095,3.000000106112566e-07,0.0292151468591
238,0.036973690724,3.000000106112566e-07,0.0293223108245
239,0.037162770757,3.000000106112566e-07,0.0290928056683
240,0.0371760252687,3.000000106112566e-07,0.0294056630438
241,0.0371252512103,3.000000106112566e-07,0.029080151142
242,0.0375245209077,3.000000106112566e-07,0.0293969367341
243,0.0370126530747,3.000000106112566e-07,0.0293518527001
244,0.0370348450886,3.000000106112566e-07,0.0290818091864
245,0.0371035224495,3.000000106112566e-07,0.0295101170435
246,0.0371854329723,3.000000106112566e-07,0.0294413012536
247,0.0369102489987,3.000000106112566e-07,0.0289620995436
248,0.0369848207518,3.000000106112566e-07,0.0291330551159
249,0.0373499956682,3.000000106112566e-07,0.0293083616459
250,0.0373294328754,2.999999892949745e-08,0.0290257466194
251,0.0372373196206,2.999999892949745e-08,0.0293281444466
252,0.0371196159693,2.999999892949745e-08,0.0293741421256
253,0.0374906751041,2.999999892949745e-08,0.0294705825251
254,0.0368624395806,2.999999892949745e-08,0.0292711121913
255,0.0372637667949,2.999999892949745e-08,0.0290640290242
256,0.0371676544981,2.999999892949745e-08,0.0288252346527
257,0.0373217974182,2.999999892949745e-08,0.029283882739
258,0.0370864547384,2.999999892949745e-08,0.0294504213889
259,0.0370055625649,2.999999892949745e-08,0.0293398416466
260,0.0374062414825,2.999999892949745e-08,0.0292606928452
261,0.0370345667382,2.999999892949745e-08,0.0295545508406
262,0.0373233107433,2.999999892949745e-08,0.0295071643019
263,0.0374312385685,2.999999892949745e-08,0.0292717745732
264,0.0373802314883,2.999999892949745e-08,0.029093000622
265,0.0370074877205,2.999999892949745e-08,0.0294712022139
266,0.0371169355039,2.999999892949745e-08,0.0293003257349
267,0.0373515479415,2.999999892949745e-08,0.0293989523792
268,0.0371733759696,2.999999892949745e-08,0.0290484398086
269,0.0368533924159,2.999999892949745e-08,0.0292783764126
270,0.0372045971237,2.999999892949745e-08,0.0294048353011
271,0.0370942978543,2.999999892949745e-08,0.0291490747157
272,0.0367455920939,2.999999892949745e-08,0.029061439102
273,0.037165266667,2.999999892949745e-08,0.0289858248521
274,0.0377751181585,2.999999892949745e-08,0.0290777023532
275,0.0368010330235,2.999999892949745e-08,0.029157477384
276,0.0369650650538,2.999999892949745e-08,0.0292264369631
277,0.0368073699434,2.999999892949745e-08,0.02919105602
278,0.0371198444622,2.999999892949745e-08,0.0296502596024
279,0.0371399959792,2.999999892949745e-08,0.02929306225
280,0.0367114059023,2.999999892949745e-08,0.0295074623994
281,0.0367988523295,2.999999892949745e-08,0.0293428435703
282,0.0372316456791,2.999999892949745e-08,0.0291570997505
283,0.0371493183732,2.999999892949745e-08,0.0294176682358
284,0.0372840178312,2.999999892949745e-08,0.0291269908162
285,0.0371977194672,2.999999892949745e-08,0.0290430093567
286,0.0374381397387,2.999999892949745e-08,0.0295137302597
287,0.0371971543998,2.999999892949745e-08,0.0291800414476
288,0.0368924819185,2.999999892949745e-08,0.0293168861495
289,0.0369848137634,2.999999892949745e-08,0.0292707829671
290,0.0371101764164,2.999999892949745e-08,0.0293900636217
291,0.0370110127758,2.999999892949745e-08,0.029231509585
292,0.0365622725962,2.999999892949745e-08,0.0290841383536
293,0.037210100336,2.999999892949745e-08,0.0294807494001
294,0.0375213841099,2.999999892949745e-08,0.0291687950108
295,0.0367696714312,2.999999892949745e-08,0.0291698392981
296,0.0372959344985,2.999999892949745e-08,0.0292344447091
297,0.037172456949,2.999999892949745e-08,0.0290977400414
298,0.0369061265248,2.999999892949745e-08,0.0290739243553
299,0.0373576095793,2.999999892949745e-08,0.0292454052755
